,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene27,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100
Gene52,0.6121056687479952,0.40858748565205305,0.478002391177035,0.5944582666813437,0.4369687151994703,0.479402559627569,0.4519524312324081,0.5196633962432199,0.7582782075556147,0.8156554861472207,0.7495057953469595,0.8510422138695329,0.5411572504260846,0.6397705529081367,0.45152652144081395,0.6161911201594759,0.37938895269260303,0.348609605897085,0.7868617496718876,0.25126515415423145,0.40136794941228343,0.5492016921321903,0.4829255571437823,0.6994606229947886,0.9396090931371346,0.3606805533047359,0.45755712253846365,0.4619372373827091,0.2918372009789776,0.7746288988571648,0.5211289146636741,0.3815629012499937,0.10748717785947315,0.22043949966160503,0.8192357454272299,0.2570673277197924,0.5005393825584658,0.49444516862043536,0.3997363854437712,0.8837569572001823,0.6323764533728247,0.06307302061039649,0.3218791455511291,0.6824551031612062,0.49238814984527934,0.44998779844537884,0.6830739719846384,0.6717161625837845,0.502560905178236,0.0912757155904112,0.557433054232783,1.0,0.9377663188676615,0.8779107901064693,0.45757506999801506,0.3430121876752917,0.4296378048061255,0.7775034630597555,0.7169518336705245,0.19272795075888993,0.7834506008883411,0.2902755594585353,0.25007382682502854,0.49338136338682775,0.5724038091954229,0.7532426764480145,0.5370461703986953,0.34411615681057556,0.5675126304029112,0.6214172128370736,0.47638040461125997,0.3346876578324638,0.4676747998264221,0.0383158885773065,0.4414868274360254,0.6127912394791477,0.5163459439868724,0.38741211340099524,0.6181767867994077,0.48824617904997264,0.28182252618323544,0.8266837906744533,0.5561008106660631,0.4923340716252851,0.43321712717970023,0.5161853538661717,0.54468777691495,0.2799432922011728,0.7042386976081486,0.5498306333967764,0.43965008231531655,0.598981116942306,0.6994257965707782,0.6385706597042347,0.4155236159096212,0.8721312641111529,0.45022083172466093,0.08513815976915212,0.6800587652989509,0.4777395342802674
Gene53,0.6219946829591098,0.5639208758229619,0.7469570424983925,0.6881848947062223,0.7004198232809927,0.4645543106160621,0.6943406432368425,0.5311195081879566,0.5397196324552828,0.17801440996737639,0.9433769377885879,0.45812158504008166,0.221764347971663,0.5974038266481855,0.6313300630220624,0.7137001180966185,0.3538430354901357,0.37724535586683755,0.5448506243660234,0.3283416406503079,0.232851968818171,0.5931613425996055,0.4186101575653785,0.48368537900060393,0.4788459222718062,0.43281352684874785,0.4765602520856906,0.5721242036070602,0.1716679293439391,0.6560673245682558,0.4666364804892268,0.5623977553513873,0.6533677383438408,0.6592850286872731,0.5910844509305597,0.294026064554356,0.7596365832043679,0.48761037772987587,0.3255983564314275,0.6714703517218423,0.9011525267358488,0.5664368042246108,0.4206253362207046,0.6620356131876923,0.7749368245959438,0.3679269183187199,0.6366401982869031,0.769976520011706,0.6160613053181614,0.43849231808428746,0.2859139451752718,0.9377663188676615,1.0,0.18536713279591566,0.5382512389016799,0.7117713624537019,0.1373179473004043,0.3283731946871746,0.6343728394964697,0.8339163274170314,0.3698417870327086,0.43839377121342343,0.4475828684492123,0.046069480372636085,0.7010942375072786,0.5491347897659995,0.30574838039090463,0.3868572169050612,0.8831339453930293,0.3758376416123352,0.5612734393902896,0.5457182816927049,0.28157224373813183,0.6381716062703415,0.36974997400635123,0.44472572157208706,0.11971530185856966,0.23045877466042042,0.8650921384137014,0.4730202879773063,0.974195217223351,0.2941886083218586,0.09491702264815682,0.8717894887176912,0.5775880515032739,0.6789402604765402,0.6057449624134765,0.15080275125371873,0.06284565206175757,0.3628904660169102,0.16130500836549505,0.15954359093376858,0.1439488118734112,0.4491338277953473,0.4604293348543793,0.43389747105082177,0.3585079829878811,0.5488768432863151,0.2420436635351242,0.2071185806536907
Gene54,0.8391644265077789,0.24998299240960825,0.5394059497668808,0.5281194604347762,0.6695971530759541,0.5482402223165923,0.6112114334009919,0.36205711664026247,0.892739412405537,0.9041727282974752,0.5672998002076,0.6476052628874992,0.5260466771742073,0.843658079678244,0.5397843935304386,0.6685156343163673,0.31941536170002244,0.6000366653949758,0.4946643215815727,0.6577463451434574,0.6141242072594606,0.5524932515279393,0.617127693346472,0.9362457646409998,0.2011216729351648,0.7631149220840011,0.06746358911137479,0.24985651924236474,0.6789010142241678,0.4860881375797802,0.27312703663088705,0.37202923228887674,0.10208546296808324,0.4051397152914844,0.6698405289014638,0.7251080710311728,0.2527933267247326,0.6309548745090117,0.9240387746625495,0.07082167971779374,0.6834371314838017,0.6524828643875623,0.29862869432655775,0.5596967729795292,0.8824559338776198,0.7118557188481697,0.4316473272151999,0.3832630344167047,0.3962673785399957,0.6833325704044287,0.409063334013133,0.8779107901064693,0.18536713279591566,1.0,0.47223394216979603,0.5080106596144648,0.26082147039288567,0.8790779336777357,0.8585534048157947,0.557311888324191,0.4987179586419689,0.14508426478884312,0.28093408129871617,0.6321001726064619,0.41773288544166565,0.4993903745960754,0.39483658433797125,0.22871560985616068,0.7767213375107651,0.08877952203826461,0.43415635514453144,0.618589810466071,0.6678800801488333,0.6631205790389474,0.5440890149514538,0.6294346155396167,0.6944031179269924,0.3837129654637695,0.5528657891519009,0.14771119494821078,0.45877617002682075,0.723761816850286,0.44179526116978324,0.278743985846564,0.544922408089316,0.46214415013759785,0.5146880409005883,0.5702703293848775,0.6305101276458378,0.7141253703378903,0.2272292556974671,0.5326409708149794,0.586067440608184,0.3923804842733951,0.4534719959459769,0.5047711853731853,0.1586681486312992,0.6131840453956026,0.4842204541702436,0.5591839347605521
Gene55,0.4209476405817787,0.9761923408228543,0.5638154332452943,0.15910019523593427,0.2296247188917359,0.886104671766115,0.6991408835628934,0.29135558774971565,0.2630683430614525,0.4724322690718076,0.8428516584495361,0.44604294679508205,0.7110192309240221,0.26916314926967194,0.03984077623062665,0.30718373854723885,0.22055796941227956,0.6457534851386031,0.7049731481542323,0.6595405468522604,0.5211166449743769,0.20505351380606712,0.9269415865462511,0.5675432362304712,0.5125901889260158,0.3244307326045393,0.8754541984660724,0.5795435597838766,0.39154289674098536,0.81848960731915,0.6320402401338114,0.2655619272256948,0.5070394256966643,0.12600754592574925,0.7689173181039637,0.4418299816174711,0.12071678846445527,0.5566275944085719,0.3460657690023214,0.5376440387118021,0.6199228760334143,0.23603463577495237,0.14785057581309086,0.7472104962306086,0.46954438556042843,0.3288059910614705,0.36560974424565246,0.7408402674912223,0.5862349812174535,0.2879969390965534,0.362987005047686,0.45757506999801506,0.5382512389016799,0.47223394216979603,1.0,0.5262133589500991,0.2463945106908032,0.6505567754929293,0.6916151390037077,0.49976345725339294,0.8241703556524858,0.21450285607298702,0.23418359125121396,0.6188374936783501,0.5867239231929149,0.6334658915479746,0.5085488732049197,0.42987564097901737,0.43213266551436197,0.5895368960947802,0.5888417200983165,0.2915913940099022,0.19078414898580748,0.4350029083674288,0.4405805724550352,0.5198856423835161,0.5408942512570425,0.4702918061288646,0.630949696821813,0.5989344118666143,0.8064992749542451,0.5444948208430489,0.42958287887273383,0.46216624879509693,0.8189525073903159,0.6964939312838212,0.2983121817752017,0.8100766089940428,0.5457595809260178,0.627150942880974,0.36595582473798915,0.4604510320037922,0.6695415689665447,0.17645398418396407,0.6669347484903625,0.48952717619668035,0.5493810945898492,0.5553239627161125,0.7161668818312434,0.39896147756766476
Gene56,0.7203110410689131,0.14661038897848816,0.3948299096672222,0.5672105038191992,0.40143019401778196,0.29262323198679563,0.31585657235700104,0.5584174913590731,0.22439768191854065,0.4235619728449391,0.24199803676694165,0.8402311863165243,0.6490039964093508,0.790521911911098,0.518581261547717,0.49396104718895983,0.8724575755700409,0.7846508647986636,0.18310345364630137,0.7885106442056612,0.7516735665392534,0.4086137569878062,0.6090898636382056,0.2894609479149982,0.33395201061487406,0.4947460328217133,0.5277337269385818,0.1859758592812898,0.4704862510375775,0.4936252624603466,0.7569826409558027,0.3913693300500444,0.41724268339382503,0.4359916031546722,0.16535574098996875,0.3641557864404323,0.1749819276258161,0.5338686974864757,0.30249615503538885,0.6678352599772184,0.06145610822091074,0.3312267382732436,0.763050904975791,0.7166376939319956,0.34283601716273016,0.31993467779256857,0.1403378078418629,0.4576723310777906,0.22474765061625301,0.44231230901038815,0.45917773987924787,0.3430121876752917,0.7117713624537019,0.5080106596144648,0.5262133589500991,1.0,0.12118007197225639,0.559376900571192,0.5187300476331487,0.630827418728494,0.4169723420505388,0.5150715174782037,0.40671420032649414,0.6237748006373387,0.5609571923192598,0.36882934824903174,0.557328747943542,0.5874548718280702,0.5816926729532508,0.6671321056375209,0.5476743538285922,0.44401850029939793,0.6870886681042027,0.7033872699667241,0.8231234170680839,0.28897441631121606,0.7017500491624552,0.8654289150147152,0.6664687369867643,0.4844698589374523,0.21879147950942368,0.2717718727758784,0.8431224009678384,0.509377158957433,0.30047750310592786,0.3673266858657575,0.43790322520804636,0.6618212014348595,0.5264504251682733,0.48188490532998984,0.6311234412928866,0.3257270253732433,0.19663824549180697,0.8803435877974779,0.3081574129098993,0.652297501654709,0.458986365013826,0.47600089012478175,0.5718074350390103,0.5323982150308806
Gene57,0.17831786583192016,0.49390201428497227,0.5307030026284945,0.3410106411938672,0.02557538605153581,0.3658487819870499,0.5767358953251791,0.7554524521090735,0.24279371410902828,0.48911069674795565,0.4220787359695721,0.4146850653680547,0.5108920735365912,0.5726784593079858,0.5554138163324629,0.724910162808131,0.7154613541873321,0.6013783122926297,0.6528062816438213,0.4175291750855093,0.2820871625700819,0.5265462455764758,0.6689769279935752,0.8312441045445078,0.24640503400767166,0.6831526960235013,0.6301119813609035,0.4061916957268981,0.3836645719941927,0.41016715218968613,0.680141874955887,0.7593578491786113,0.4393318719487682,0.4421941724534854,0.3423040488941174,0.16532140270635282,0.46410500274297223,0.5124903174679387,0.18608220948623572,0.4877342214637292,0.6955753507332405,0.679897546073776,0.6622441397894171,0.2850510191112357,0.6441985252682604,0.4686200464236472,0.43152527927377693,0.37256960679637485,0.3858354661192078,0.4688692142621615,0.5897004769626822,0.4296378048061255,0.1373179473004043,0.26082147039288567,0.2463945106908032,0.12118007197225639,1.0,0.7446177009827893,0.5533043696254596,0.4686324201966052,0.32800191696274,0.42450162050947154,0.7162167821819223,0.5596545758744618,0.6168569680233232,0.5738742374806157,0.4772346161684594,0.8356608375413445,0.34208632040139314,0.6441431340235239,0.8267545007371576,0.4022294827490689,0.3454773724127675,0.6495455861392319,0.7828669176129393,0.1110279094297893,0.6480590936544915,0.21426927577819482,0.5613714947642933,0.4226193170907291,0.28584799470165656,0.6031893861219604,0.5833248260030048,0.2468219619497658,0.39353670596692075,0.4130352822419547,0.5188944269689799,0.5711399748666461,0.18044318323505093,0.6454171084439781,0.5460047529515242,0.5447030729964035,0.46281265358520635,0.7145853877760147,0.5675112281687544,0.20819122041300187,0.6964595386018473,0.3240933315645008,0.5313083249540436,0.51702771599278
Gene58,0.24540005038295604,0.5580839120786625,0.6303119389826473,0.41904916276860427,0.6919752911867001,0.14723412058980123,0.6294490139794149,0.3184680778114531,0.5643148237548258,0.4769757426066494,0.28534017600373585,0.9245988596490917,0.4722389535784743,0.6837180176572399,0.6766667147036467,0.3563076698401281,0.24691341778756498,0.3957945450757309,0.2767784532684075,0.2825580098187009,0.2582129909654948,0.3854424776618622,0.6130028932892884,0.10391369928605754,0.37827737729669986,0.47149731373560233,0.5237654915439809,0.4938755877525031,0.10288927076562254,0.8927111498320607,0.44922535992057855,0.2090354544818575,0.4310364405817727,0.46003721905221295,0.6840041200166933,0.5852527355033859,0.5696573862597765,0.3041044947004513,0.29483490010183483,0.43759708239845957,0.46555637188803517,0.7103239969722788,0.6420652588416759,0.8086375661942523,0.15180179043001957,0.6854221218188099,0.6116016026700482,0.8790008769207388,0.9618324367604658,0.6607113764140795,0.26018446196675143,0.7775034630597555,0.3283731946871746,0.8790779336777357,0.6505567754929293,0.559376900571192,0.7446177009827893,1.0,0.22319202878995437,0.339548022289483,0.6262210549300764,0.8297534340802342,0.8021206021815857,0.3164930450635749,0.6402290369187569,0.3951836884979702,0.28670249335339415,0.31979989927579555,0.27159373932892683,0.7947544615585925,0.4400720436814174,0.5914305712299452,0.15051671973891972,0.8325814362916406,0.21641369030354696,0.44160938088819734,0.6480693861061002,0.5139069359683582,0.5271761438235426,0.5333026123611856,0.4433825598008081,0.3950779326064434,0.7885365422963617,0.31915479345869197,0.19944642269227664,0.7516351051658678,0.23658276562449382,0.5736216483512926,0.5319204904640232,0.5314578536564525,0.24676317768110162,0.633904900391185,0.5672531918671635,0.5392332831903223,0.687073685507851,0.6499323030461333,0.16565825010071206,0.9845556185178452,0.7624462932263787,0.46021693399532027
Gene59,0.17232520685682234,0.1688962707495833,0.42088938449377233,0.8780930154200821,0.2173094414235484,0.4217671114101887,0.7729819253412096,0.9376379586461189,0.5972623642609096,0.2912221575811186,0.3232070669005894,0.9290101625144633,0.4425289731691314,0.2791525498429855,0.14287192405945331,0.4482434301221392,0.2586798332899086,0.34525239114596257,0.8853809870477769,0.5664603963571087,0.7469594748035757,0.44811879938261023,0.5127650667794723,0.6329201049171322,0.331430768847895,0.21903906712598764,0.424648105618341,0.3892089792259468,0.1987795030271915,0.40443552781169173,0.5359040534493529,0.6496383999847242,0.6039580651511748,0.6269491158259886,0.7467632642557591,0.33884356294858514,0.750862291021799,0.4204500860649658,0.5037560879773655,0.34032057644395075,0.6536481590816678,0.5509718449800347,0.2241439818212741,0.2941396000412885,0.6446764161318128,0.5841076577776014,0.20035127083606147,0.5983845003338697,0.6188316954959125,0.3462322486329056,0.3603411245939485,0.7169518336705245,0.6343728394964697,0.8585534048157947,0.6916151390037077,0.5187300476331487,0.5533043696254596,0.22319202878995437,1.0,0.6781665778507203,0.651089953558843,0.32703579167008134,0.4218772267598397,0.6838518569529599,0.37957526307820805,0.598813120876243,0.4335988461919322,0.6161131316701378,0.8613643497677514,0.6455304084456841,0.5551877944011107,0.27557729083261917,0.6742018386508699,0.5135228160180478,0.3204174411226784,0.3934423152825173,0.6720017611443877,0.7805442515787239,0.29222829615626744,0.3191054088816353,0.34245224812440267,0.5145486540705813,0.48622524004331796,0.5236654282927405,0.7184990929263828,0.628958696080984,0.36080170513810084,0.5633244227118719,0.6875558197841619,0.5301627305955838,0.46940454799597975,0.622862778452673,0.6336127254416024,0.523330877783533,0.5635420464273567,0.4714548626416666,0.7782589300065753,0.26640527361344474,0.6421689526785963,0.5999803383894607
Gene60,0.4784373547197123,0.6355783965505937,0.11327855536873471,0.47564769844190996,0.10898201427284793,0.6216317977684231,0.5088262499346754,0.7832910913977338,0.1430895602138611,0.4512998374278527,0.516918847091069,0.47791633312647014,0.6461966084634052,0.5056369766931404,0.5880788199934839,0.49211806728755475,0.7158892184404744,0.6071833968343059,0.5069473728125178,0.6857300061477382,0.3274571177379497,0.857331502885445,0.30469047437103886,0.3950837209243359,0.32361663159662735,0.6090928253594767,0.7170874247052048,0.3678114775380677,0.39486061618050994,0.8497699989093573,0.515024965917662,0.31164893809619415,0.5719811286248123,0.8237623653530959,0.5190143682178445,0.5960983782270108,0.7976654405477132,0.521515204266223,0.5363208453433619,0.16033819862292675,0.7015450127490113,0.400035008131908,0.21017782479065722,0.5321157273771102,0.7570991232177863,0.6692599022216188,0.5294454390059593,0.497966177039017,0.7838598142716282,0.7874046661967928,0.24680531788610155,0.19272795075888993,0.8339163274170314,0.557311888324191,0.49976345725339294,0.630827418728494,0.4686324201966052,0.339548022289483,0.6781665778507203,1.0,0.6161490842639414,0.8916159184008179,0.31096281261390113,0.7227229336134025,0.4155828694349784,0.9263537435001082,0.6019690046045886,0.18713172675914191,0.7851913965713337,0.890757450173244,0.8510674673215315,0.39093996315855745,0.624799593366228,0.8627479872928987,0.27312321192463135,0.8814319633112424,0.3460691549531396,0.17317528423496276,0.3671348481413637,0.30719201653022177,0.598489408417536,0.4001296108771664,0.8769520884254807,0.10156212561703376,0.23651842400683942,0.4211136377063256,0.7236401680838498,0.712071421690898,0.6439883226662367,0.837915223563575,0.10722708528624042,0.4719044844065449,0.2946346177477744,0.5928678699089813,0.20696253233843814,0.6356279030714356,0.6602398419230786,0.670334533413694,0.3201162096998256,0.19170490576665333
Gene61,0.5184671218836521,0.2700847474122097,0.7437008950269923,0.5006430826378817,0.13736506516702957,0.8332089127902151,0.43723109461658344,0.11228666580220309,0.7011802605550389,0.16799878746896835,0.8386852830318205,0.8218194120654767,0.6239703801448797,0.7071164383205973,0.4244106426909478,0.5534484923745994,0.36653249485127193,0.5006464241765425,0.6613475233152878,0.10390465686688727,0.2401285956943996,0.7522161917244381,0.8150166388624083,0.05547213782529253,0.5422846358237645,0.528605510746342,0.6735239333584876,0.13810281467623464,0.7933835785667233,0.14820311128479763,0.4602143220275795,0.3999933768127613,0.49661517318241866,0.5149659496833661,0.45724502142091,0.27107300130935263,0.6117571463313057,0.49678456401673043,0.4707364019183746,0.720272777332257,0.44382135829553787,0.32078590930345907,0.2713440168774566,0.1102236954191208,0.5515436868067001,0.7395127976744449,0.30845507938114974,0.49468596428503975,0.7200292530962553,0.7409295051820112,0.7231927784342016,0.7834506008883411,0.3698417870327086,0.4987179586419689,0.8241703556524858,0.4169723420505388,0.32800191696274,0.6262210549300764,0.651089953558843,0.6161490842639414,1.0,0.2440429473583185,0.3062049232387986,0.31883589463775924,0.2517828665653358,0.5170533403688025,0.529383290137212,0.30725030659000746,0.08936385514021811,0.385092556820108,0.9462956418150668,0.5174944022615622,0.21257583236812644,0.5825832140333389,0.3932713607550072,0.3853399780323877,0.18075338603369595,0.5789772844735964,0.3035223795916565,0.6177200335448705,0.539538799952678,0.9641513631077493,0.23147401502653997,0.5354599283178827,0.6028264767792801,0.3141475010489547,0.5966219257741825,0.1127993583313634,0.6075192127481062,0.14287346761522313,0.6707159371432245,0.8424229785588255,0.39624335801239247,0.5419098923309917,0.4443393892752658,0.7873872310747334,0.30626028352590606,0.8889036432662323,0.5236154498525706,0.7312421387815142
Gene62,0.3119391365372066,0.677494702534033,0.6546395739452259,0.7745999448385004,0.38792371381721896,0.19574197539075472,0.7397726869758909,0.19683025341684718,0.32463450972489477,0.7734592458392013,0.9802865651735911,0.25256459840193357,0.8604225608255619,0.37774343233954916,0.46048772145762956,0.46963464002754035,0.5872906171356775,0.9167412009241747,0.4606045625451774,0.5409821961790118,0.2822632018998893,0.3672873030875753,0.3029209029831124,0.7107474705936561,0.8412942296482024,0.7469047460001195,0.6949414066048324,0.15395433683867837,0.2168715142198513,0.31500834554567575,0.23401910400580728,0.3891117128776515,0.5237334264309658,0.17471483298696572,0.0871177888227671,0.46235669535970875,0.45588717916155436,0.8340593822219562,0.6246167506562215,0.5973605043843471,0.3383465753951711,0.22336123434214195,0.49583698707142326,0.740146170950488,0.6513858524154552,0.22766965340143797,0.5582867730582901,0.7371353766547712,0.7166798819514034,0.575125641268931,0.7512082906830259,0.2902755594585353,0.43839377121342343,0.14508426478884312,0.21450285607298702,0.5150715174782037,0.42450162050947154,0.8297534340802342,0.32703579167008134,0.8916159184008179,0.2440429473583185,1.0,0.5502570355296453,0.41901633812027267,0.47037745991672436,0.406237770087745,0.4246307947228747,0.5731594755066354,0.48246596948196435,0.2709504636808896,0.28652819150584624,0.518387049972567,0.12246138671931489,0.6451431505915175,0.4396081659813185,0.595399624261489,0.5915294651844893,0.12926567401308753,0.1979105224690323,0.3168752751659686,0.42530745991027297,0.16838682439370423,0.14989480594606314,0.5513604385826216,0.461733832955186,0.8500582277070976,0.6000643796037806,0.48429106137094585,0.47636437450496416,0.33256525073520227,0.7750488851694566,0.6403685403329196,0.6448378951642906,0.8838656825902449,0.35580528932400285,0.11406162278139748,0.2492231346332432,0.4945451498754469,0.3654527944126651,0.3216059892656647
Gene63,0.76600878159709,0.5180280331255184,0.5300620338912139,0.554253980792589,0.418231928528542,0.5421140214202153,0.4321660414985665,0.29285081511037575,0.46332534150556104,0.1482867030428171,0.6323944180475616,0.22921867266721707,0.35566614280596276,0.48683818577778354,0.43971655686724703,0.7918480134382965,0.5364024278017527,0.2323168840817354,0.2753909652507693,0.49560636478585113,0.802428561142015,0.5298016374725388,0.5414525381259404,0.33088130812397765,0.36460549150797716,0.33921630427850885,0.1685563018625369,0.8084279794270406,0.865570622631579,0.3629245019269189,0.5888042597148679,0.6061939470253609,0.48668547078092406,0.43342870442950665,0.5073218412039351,0.45006179601355684,0.3472280129063,0.5910896492615528,0.6201397154105972,0.4613127425200796,0.8425779678187385,0.32186099739787793,0.47947582874222644,0.7521008952843196,0.8767265769628165,0.7432343021321737,0.313842836695128,0.7759949575737004,0.3945741352131603,0.18902347252342178,0.48309082232323586,0.25007382682502854,0.4475828684492123,0.28093408129871617,0.23418359125121396,0.40671420032649414,0.7162167821819223,0.8021206021815857,0.4218772267598397,0.31096281261390113,0.3062049232387986,0.5502570355296453,1.0,0.6075025499002495,0.8956643635452776,0.34234474768570705,0.6640700930789682,0.1307201586866697,0.630416209675662,0.7959640207661597,0.5135503266284116,0.778795872494542,0.3677897895185178,0.5450114131928467,0.7523403950100294,0.3830576096648983,0.5167719644343458,0.3780517635607468,0.42644071364517855,0.16196083844866255,0.8877609640381763,0.4916428298907809,0.7602955921141427,0.47350181786079926,0.23894736534776767,0.6124794141406575,0.45166765153896693,0.4776371933097855,0.9137997957656652,0.45137581958439704,0.4588345344604167,0.5793022748006303,0.8195461595381259,0.36948504932941,0.801870409939214,0.7859758605905278,0.30636837717598064,0.5270559279591662,0.8289171607689425,0.39788924856185576
Gene64,0.5698384704755808,0.4892147661675958,0.5017981973531791,0.6617630980322359,0.48286604807939376,0.22883600549539823,0.3067086302528083,0.5556434039249785,0.4833546619198438,0.5990475292715636,0.3897675470449498,0.6338814884146722,0.562973737262201,0.4504998331980878,0.4676840547527143,0.6041095812857955,0.6102490281184594,0.5327139066225435,0.5963734866587751,0.2065661975182312,0.5386714215793275,0.675478213154481,0.4945648470793117,0.42271216031421005,0.32542562944761233,0.13312053448997785,0.814278956761358,0.42818649384067614,0.5241527244100288,0.5156176291212897,0.33060750391712335,0.6099063448384441,0.2781093525834205,0.3863839844549927,0.4212133232810532,0.5816790032741261,0.10157406588235784,0.23894004316850626,0.3580242725557598,0.43476612721224883,0.2502446610766998,0.5126083617593631,0.5191230783216929,0.6739592203609688,0.2764629403429153,0.06115300278345592,0.5511876843697321,0.6143051739050616,0.4655238085616906,0.7291728966914264,0.16762091182183653,0.49338136338682775,0.046069480372636085,0.6321001726064619,0.6188374936783501,0.6237748006373387,0.5596545758744618,0.3164930450635749,0.6838518569529599,0.7227229336134025,0.31883589463775924,0.41901633812027267,0.6075025499002495,1.0,0.36175637969249974,0.5795404630797909,0.5516113096031826,0.22472852273298793,0.2907159264908409,0.7361565596856416,0.7212640540646329,0.5188403935402598,0.46796228339209855,0.8809038731158201,0.28882193351990415,0.380016937892039,0.6208335343675762,0.7704659954252128,0.7975614832936668,0.6791488155876986,0.38514663320677534,0.5054969736483421,0.02491378665095495,0.3500135262244676,0.631578264279677,0.7551793504521254,0.527614067952902,0.820637458991397,0.44769566378508374,0.2882987535777847,0.24043867880750985,0.3911139963054604,0.6917221576437982,0.4436974048262206,0.7388293888442092,0.40595942818623687,0.2687211761224895,0.6385038240848107,0.6233098093311219,0.7034645581266261
Gene65,0.4825717924379337,0.486365480700995,0.540442090129921,0.9074129633089816,0.5109674113264632,0.6195934196218746,0.21542812604056583,0.17406003407492293,0.45642581878699495,0.6146919622469658,0.23456918347923778,0.25649543555952675,0.4340962642957182,0.5645837499253739,0.5992853116838668,0.6237042499225451,0.6888552581574909,0.5327324330803438,0.8733020576338026,0.5384939134855964,0.5201635721379197,0.46828234933704393,0.3326637047695146,0.41973710427476785,0.5283654800219484,0.2798879533893786,0.7776586242883827,0.4505618743600243,0.3524506950982694,0.7236708786329213,0.6849769886141301,0.4987275031271185,0.8371967313741118,0.7271303527942526,0.4770043150411293,0.5102880889795115,0.5519319259809561,0.30378077143550825,0.11600598811464069,0.27041807580573995,0.567211964075605,0.3140860916720228,0.6912647384153433,0.12962961100490533,0.63536644322024,0.3851373235009053,0.8991887031304271,0.5113040593172997,0.1886522805674768,0.5171446017339911,0.7891142922863703,0.5724038091954229,0.7010942375072786,0.41773288544166565,0.5867239231929149,0.5609571923192598,0.6168569680233232,0.6402290369187569,0.37957526307820805,0.4155828694349784,0.2517828665653358,0.47037745991672436,0.8956643635452776,0.36175637969249974,1.0,0.10510060579293223,0.7158154907165655,0.43169505449171086,0.733196612995977,0.532250818416973,0.39448226492752897,0.7675090993199751,0.7267054823835086,0.7245396684063321,0.5437012695051036,0.7124818829683808,0.4373226102189375,0.38824382991588946,0.42227656440535,0.36258945187955605,0.7790733269714087,0.4294024387413303,0.7197266918632823,0.263583934584081,0.5952223467294351,0.4883055745111646,0.7523366416000674,0.2740008623417863,0.2185642528805326,0.6357541160736812,0.5540867307924424,0.6294690154587294,0.6107685342563013,0.25127623773392305,0.889601803207335,0.2548976227686516,0.33864050555745057,0.4552054796391369,0.4573756428536069,0.6361308855019114
Gene66,0.37193565772356396,0.4576829490591018,0.6076108987993638,0.19803593626764637,0.22981836697501862,0.6987717782088041,0.4621662420219692,0.7425142526381063,0.7070778836094838,0.5194241398523836,0.39495757944477716,0.8004078210528598,0.45897884931755967,0.46532491544960713,0.27834553708429105,0.32832004614912225,0.8483774667169113,0.5259193683150992,0.9590746204429852,0.37173097930906557,0.5059713912180441,0.5954515439483286,0.7119236603566628,0.11532318437953276,0.13398596882286967,0.646925650316786,0.16005934450849096,0.896589090607818,0.4727278381100537,0.7713926606740376,0.41101125953434314,0.6963634794347626,0.4976194463646132,0.3227362314070752,0.3902756607816758,0.4876824029349871,0.5537470148059231,0.5941071331442643,0.4074198173902584,0.6971725372117692,0.14567122247651892,0.5968465908791161,0.7046807661422967,0.4675604548038162,0.44541345899308077,0.49175091398504434,0.6342627391436773,0.7474595406626316,0.3900409030538454,0.3290488267555736,0.18540879778481495,0.7532426764480145,0.5491347897659995,0.4993903745960754,0.6334658915479746,0.36882934824903174,0.5738742374806157,0.3951836884979702,0.598813120876243,0.9263537435001082,0.5170533403688025,0.406237770087745,0.34234474768570705,0.5795404630797909,0.10510060579293223,1.0,0.72690111841833,0.7329363868228982,0.34491342327105284,0.2733569236055565,0.5815340388103634,0.028915413009170776,0.07887973729176934,0.6272327184340692,0.23070675076263386,0.8004515661583322,0.5987324494550159,0.44769213685416953,0.6718180742432114,0.2999460046336132,0.44828254607304424,0.6525473554883225,0.37675613340158975,0.4251151202344263,0.4609085788530666,0.47616853348493204,0.514770935222864,0.42662881820315435,0.4431458975470469,0.7260189658399113,0.4591452889215063,0.5610617658947319,0.21438525394559815,0.6797817658094976,0.8518183347057127,0.3062951897075568,0.4310527596078767,0.23327737148703698,0.4628909772100228,0.5735226019619317
